year,term,score
1885,intended,1
1885,right,1
1885,rent,1
1885,parnell,1
1885,night,1
1885,constituency,1
1885,parnell,1
1885,irish,1
1885,right,1
1885,question,1
1885,constitution,1
1885,question,1
1885,future,1
1885,constitution,1
1885,constitution,1
1885,ireland,1
1885,reference,1
1885,meeting,1
1885,ireland,1
1885,time,1
1885,new,1
1885,english,1
1885,stand,1
1885,new,1
1885,ireland,1
1885,parnell,1
1885,right,1
1885,side,1
1885,side,1
1885,irish,1
1885,take,1
1885,parnell,1
1885,lord,1
1885,time,1
1885,landlords,1
1885,take,1
1885,west,1
1885,ulster,1
1885,stand,1
1885,take,1
1885,john,0.914232883
1885,landlord,0.902193696
1885,several,0.885925955
1885,constituency,0.864497607
1885,constituency,0.864497607
1885,thousand,0.862757063
1885,lords,0.859053551
1885,england,0.847833829
1885,cork,0.84348308
1885,get,0.838322299
1885,side,0.836765372
1885,large,0.836444582
1885,state,0.83346365
1885,day,0.832899036
1885,meeting,0.829499731
1885,without,0.826949461
1885,vote,0.82440889
1885,vote,0.82440889
1885,home,0.823022313
1885,parliament,0.822829799
1885,john,0.817206363
1885,intended,0.80870817
1885,city,0.805084293
1885,constitution,0.80150966
1885,country,0.797771279
1885,questions,0.791989315
1885,nothing,0.786401863
1885,five,0.781804699
1885,whole,0.768948297
1885,whole,0.768948297
1885,national,0.764306949
1885,country,0.763268163
1885,power,0.762692901
1885,future,0.761828654
1885,future,0.759212067
1885,future,0.746127294
1885,english,0.744042664
1885,two,0.740740914
1885,fact,0.739308015
1885,result,0.736487294
1885,rule,0.73176993
1885,land,0.728168409
1885,therefore,0.723292098
1885,things,0.719937369
1885,landlord,0.717918059
1885,speech,0.711974339
1885,gentlemen,0.711943615
1885,constitution,0.706473648
1885,constitution,0.706473648
1885,irish people,0.706236241
1885,irish,0.703746259
1885,county,0.699024418
1885,case,0.696127618
1885,impossible,0.694039036
1885,find,0.690542208
1885,people,0.685398255
1885,two,0.683242387
1885,english,0.683174851
1885,rents,0.681914111
1885,home,0.681551737
1885,night,0.676451377
1885,day,0.673367403
1885,parliament,0.671540318
1885,another,0.668503166
1885,rent,0.667106227
1885,settlement,0.666657673
1885,forward,0.66580332
1885,rents,0.663962016
1885,days,0.661219604
1885,necessary,0.656070553
1885,stand,0.653776985
1885,day,0.650843328
1885,impossible,0.64921067
1885,given,0.64777859
1885,people,0.646081814
1885,constitution,0.645137214
1885,day,0.644852609
1885,long,0.640159174
1885,back,0.639916679
1885,back,0.63989091
1885,back,0.63989091
1885,even,0.63962843
1885,country,0.639310971
1885,country,0.639310971
1885,without,0.635803807
1885,question,0.633267669
1885,question,0.633267669
1885,questions,0.631242915
1885,point,0.630508878
1885,years,0.623523386
1885,fact,0.623221278
1885,fact,0.622870741
1885,duty,0.620137674
1885,power,0.61950954
1885,place,0.618155669
1885,took,0.618155669
1885,parliament,0.617715234
1885,land question,0.615801391
1885,bill,0.614766611
1885,constitution,0.609642354
1885,still,0.604923673
1885,city,0.604471516
1885,irish,0.602960187
1885,new,0.602067481
1885,constitution,0.601790181
1885,suppose,0.60130239
1885,suppose,0.60130239
1885,suppose,0.60130239
1885,suppose,0.60130239
1885,english,0.599705901
1885,candidate,0.598666005
1885,parliament,0.597981827
1885,always,0.596431812
1885,every,0.596062917
1885,even,0.595570672
1885,position,0.595186305
1885,number,0.594478415
1885,candidate,0.592682854
1885,first,0.591846247
1885,questions,0.591558684
1885,make,0.590984368
1885,day,0.590201397
1885,rent,0.589701277
1885,government,0.587016212
1885,man,0.58654563
1885,man,0.58654563
1885,order,0.583938484
1885,country,0.582351444
1885,going,0.581544117
1885,land question,0.581080706
1885,vote,0.580987179
1885,meeting,0.580594109
1885,meeting,0.57873601
1885,mind,0.577398493
1885,general,0.57655274
1885,parliament,0.576345174
1885,words,0.575342005
1885,make,0.573302554
1885,impossible,0.572685657
1885,stand,0.571833732
1885,number,0.57034051
1885,future,0.569460777
1885,speech,0.568545926
1885,cork,0.56842609
1885,cork,0.56842609
1885,cork,0.56842609
1885,cork,0.56842609
1885,ireland,0.568287886
1885,asked,0.568138801
1885,rent,0.568097694
1885,people,0.568009043
1885,going,0.567215319
1885,ireland,0.567060075
1885,lord,0.566795977
1885,irish,0.565994683
1885,irish,0.565994683
1885,act,0.565025324
1885,evening,0.56485098
1885,evening,0.56485098
1885,evening,0.56485098
1885,evening,0.56485098
1885,parnell,0.562276257
1885,government,0.561728929
1885,city,0.561540039
1885,city,0.561540039
1885,city,0.561540039
1885,city,0.561540039
1885,parnell,0.558507114
1885,election,0.557697396
1885,parliament,0.557301368
1885,public,0.554634546
1885,nationalists,0.554192495
1885,large,0.5540072
1885,right,0.553424968
1885,result,0.553255218
1885,thing,0.553240936
1885,parnell,0.552574289
1885,suppose,0.550894141
1885,questions,0.550056763
1885,questions,0.548957402
1885,position,0.548905325
1885,stand,0.548429235
1885,irish,0.547913916
1885,act,0.547883682
1885,people,0.547561605
1885,number,0.547278333
1885,year,0.54713887
1885,election,0.545413633
1885,country,0.545358206
1885,represented,0.543999848
1885,therefore,0.542829317
1885,country,0.542375871
1885,power,0.541956183
1885,going,0.541427498
1885,back,0.539233999
1885,half,0.538676211
1885,parliament,0.538414459
1885,parnell,0.537155744
1885,country,0.536220208
1885,another,0.535054453
1885,get,0.534567133
1885,pay,0.533950589
1885,evening,0.533083396
1885,fact,0.532732209
1885,stand,0.532159696
1885,tenant,0.531512568
1885,england,0.531508156
1885,ireland,0.53026201
1885,people,0.530235342
1885,irish landlords,0.529661578
1885,believed,0.528678633
1885,circumstances,0.528422278
1885,circumstances,0.528422278
1885,circumstances,0.528422278
1885,circumstances,0.528422278
1885,people,0.528096497
1885,represented,0.527861709
1885,general,0.527205206
1885,consideration,0.526918776
1885,time,0.526751515
1885,return,0.524658811
1885,return,0.524658811
1885,return,0.524658811
1885,return,0.524658811
1885,return,0.524658811
1885,return,0.524658811
1885,return,0.524658811
1885,thing,0.524082663
1885,rents,0.522694669
1885,parliament,0.521173537
1885,position,0.519553964
1885,day,0.518767116
1885,place,0.518438893
1885,lord,0.516974055
1885,suppose,0.515316217
1885,constituency,0.515316217
1885,english,0.515086423
1885,able,0.513177384
1885,years,0.513043261
1885,constituency,0.512762239
1885,constituency,0.512762239
1885,constituency,0.512762239
1885,constituency,0.512762239
1885,constituency,0.512762239
1885,parliament,0.512752084
1885,able,0.51258551
1885,vote,0.51252661
1885,asked,0.511092981
1885,taken,0.510051019
1885,side,0.510013314
1885,lord,0.509556504
1885,cork,0.50925589
1885,cork,0.50925589
1885,return,0.508054335
1885,return,0.506123061
1885,return,0.506123061
1885,people,0.505771652
1885,parliament,0.505362263
1885,appeared,0.504994081
1885,national,0.504666279
1885,rights,0.504666279
1885,system,0.503832399
1885,left,0.503376381
1885,parliament,0.501944291
1885,asked,0.501634343
1885,system,0.499789072
1885,man,0.499563751
1885,purpose,0.498859864
1885,circumstances,0.498703468
1885,allowed,0.497743342
1885,asked,0.495931048
1885,circumstances,0.495252757
1885,settlement,0.492844862
1885,england,0.491993574
1885,impossible,0.490586288
1885,english,0.490482472
1885,late,0.490128364
1885,public,0.489369546
1885,position,0.489314771
1885,make,0.489009163
1885,make,0.489009163
1885,make,0.489009163
1885,make,0.489009163
1885,therefore,0.488064361
1885,cork,0.487141225
1885,parliament,0.485558583
1885,parliament,0.48527498
1885,cork,0.484726886
1885,cork,0.484726886
1885,cork,0.484726886
1885,cork,0.484726886
1885,cork,0.484726886
1885,landlords,0.483871124
1885,lord,0.481595386
1885,city,0.481239878
1885,country,0.480800975
1885,duty,0.479810746
1885,parnell,0.479807613
1885,cork,0.479520424
1885,people,0.478108018
1885,english,0.47758734
1885,given,0.477290515
1885,consideration,0.476632819
1885,land,0.474597233
1885,occasion,0.474012796
1885,city,0.473711397
1885,night,0.472737735
1885,referred,0.471898539
1885,days,0.471898539
1885,irish,0.471534157
1885,candidate,0.470523893
1885,thousand,0.469471885
1885,another,0.467487782
1885,duty,0.467302854
1885,chief,0.465857126
1885,another,0.463870671
1885,ireland,0.463826693
1885,yet,0.46337791
1885,government,0.463131294
1885,irish people,0.462655532
1885,make,0.461506972
1885,represented,0.461185882
1885,five,0.460786644
1885,five,0.460786644
1885,five,0.460786644
1885,five,0.460786644
1885,five,0.460786644
1885,go,0.459375226
1885,land,0.458356197
1885,possible,0.458069307
1885,right,0.457207827
1885,five,0.455837325
1885,parliament,0.454835502
1885,yet,0.453972022
1885,meeting,0.453543031
1885,people,0.453537134
1885,men,0.452782142
1885,police,0.452567341
1885,speech,0.452170016
1885,two,0.452105584
1885,back,0.449408739
1885,parliament,0.448977236
1885,election,0.448552308
1885,notice,0.445694512
1885,irishman,0.445642048
1885,national,0.445642048
1885,settlement,0.445055542
1885,nationalists,0.444907961
1885,gave,0.443145528
1885,purpose,0.441604275
1885,first,0.440035775
1885,ireland,0.439152673
1885,take,0.43842955
1885,paid,0.437775547
1885,suppose,0.435383453
1885,able,0.434504802
1885,go,0.433921954
1885,words,0.432390273
1885,land,0.432378955
1885,return,0.431831824
1885,meeting,0.431667285
1885,every,0.431598759
1885,duty,0.431403606
1885,rent,0.43133112
1885,suppose,0.431045941
1885,government,0.430788256
1885,country,0.428978707
1885,two,0.428405953
1885,two,0.428405953
1885,two,0.428405953
1885,two,0.428405953
1885,two,0.428405953
1885,two,0.428405953
1885,two,0.428405953
1885,land,0.428113372
1885,forward,0.427455411
1885,constitution,0.426135705
1885,go,0.425080722
1885,night,0.425044176
1885,forward,0.424294069
1885,far,0.424287223
1885,general,0.424027642
1885,measure,0.423924406
1885,return,0.423066276
1885,duty,0.422524692
1885,able,0.422009401
1885,future,0.42061963
1885,county,0.420303445
1885,irish people,0.418322688
1885,make,0.417393717
1885,land,0.416538843
1885,far,0.415674818
1885,two,0.414847701
1885,new,0.414455984
1885,english,0.414438269
1885,opinion,0.413314309
1885,two,0.413270734
1885,two,0.413270734
1885,landlords,0.412080207
1885,question,0.409354696
1885,pay,0.408883178
1885,purpose,0.408724463
1885,national,0.407778777
1885,although,0.407661609
1885,nothing,0.407589014
1885,cork,0.407478439
1885,rights,0.407111886
1885,things,0.405924893
1885,every,0.405766588
1885,years,0.405462522
1885,cork,0.405189137
1885,new,0.404212073
1885,land,0.403975087
1885,city,0.403665467
1885,city,0.403665467
1885,time,0.403216203
1885,time,0.403216203
1885,time,0.403216203
1885,time,0.403216203
1885,rights,0.402889866
1885,rights,0.402889866
1885,home,0.402128448
1885,long,0.401332118
1885,long,0.401201873
