year,term,score
1880,go,1
1880,felt,1
1880,government,1
1880,although,1
1880,history,1
1880,irish,1
1880,english,1
1880,ireland,1
1880,matter,1
1880,people,1
1880,prison,1
1880,parnell,1
1880,ireland,1
1880,good,0.945854134
1880,famine,0.91960878
1880,noble,0.910703233
1880,times,0.909313811
1880,famine,0.904610461
1880,rights,0.904055132
1880,point,0.902746637
1880,possible,0.902746637
1880,general,0.901499007
1880,TRUE,0.884642695
1880,TRUE,0.884642695
1880,policy,0.87333153
1880,work,0.866206257
1880,work,0.866206257
1880,entitled,0.86333816
1880,cause,0.834731925
1880,country,0.827789344
1880,country,0.827789344
1880,lord,0.819081356
1880,population,0.811362008
1880,wish,0.807660125
1880,gentlemen,0.801088274
1880,money,0.799891054
1880,outrages,0.782752552
1880,poor,0.782497114
1880,minister,0.779283954
1880,interest,0.778582128
1880,entitled,0.778559375
1880,poor,0.771006089
1880,tenants,0.758172973
1880,famine,0.758139575
1880,found,0.757771878
1880,justice,0.757635282
1880,position,0.754795404
1880,system,0.754342274
1880,order,0.749966685
1880,tenant,0.743067332
1880,prime,0.735629722
1880,system,0.735344126
1880,felt,0.734317412
1880,lord,0.734083675
1880,found,0.726756772
1880,duty,0.724336167
1880,land,0.7242789
1880,land,0.7242789
1880,opportunity,0.721948982
1880,outrages,0.721860977
1880,act,0.72132593
1880,action,0.721269966
1880,feel,0.716170552
1880,possible,0.714745172
1880,money,0.714645023
1880,purpose,0.712883745
1880,landlords,0.711168488
1880,irish people,0.711009357
1880,always,0.70966109
1880,meeting,0.70966109
1880,although,0.707106781
1880,county,0.707106781
1880,irish,0.706481678
1880,america,0.704543212
1880,america,0.704543212
1880,nothing,0.703021609
1880,land,0.702142532
1880,secretary,0.70128223
1880,prisoners,0.699914129
1880,opportunity,0.699384972
1880,vote,0.697925312
1880,necessary,0.692654052
1880,feel,0.692457679
1880,still,0.692038098
1880,meeting,0.691955412
1880,famine,0.691135041
1880,felt,0.689446965
1880,order,0.689306946
1880,impossible,0.686894893
1880,first,0.685238679
1880,population,0.680194112
1880,country,0.678895145
1880,good,0.67880626
1880,without,0.677383873
1880,american,0.673456289
1880,sympathy,0.672720374
1880,work,0.669320514
1880,landlords,0.669216662
1880,large,0.667574647
1880,less,0.66531872
1880,prosperity,0.66346265
1880,interests,0.661335631
1880,country,0.65991457
1880,money,0.659753288
1880,without,0.654573216
1880,county,0.654192736
1880,given,0.653830232
1880,sympathy,0.65360193
1880,public,0.653592701
1880,circumstances,0.65267816
1880,remarkable,0.652160568
1880,lord,0.652092313
1880,landlords,0.652053481
1880,famine,0.650501052
1880,america,0.649507816
1880,prison,0.645671564
1880,secretary,0.643527219
1880,famine,0.639707573
1880,people,0.63807275
1880,power,0.635525535
1880,felt,0.635151037
1880,union,0.635050916
1880,outrages,0.63437619
1880,work,0.633488344
1880,good,0.63036217
1880,cause,0.630276671
1880,noble,0.630003477
1880,land,0.627570952
1880,act,0.626464272
1880,heart,0.623719777
1880,day,0.622654211
1880,famine,0.6214612
1880,wish,0.616592665
1880,secretary,0.615129059
1880,work,0.613993524
1880,able,0.610222813
1880,america,0.609965973
1880,measure,0.606973327
1880,times,0.605757444
1880,act,0.605751865
1880,justice,0.601775093
1880,country,0.598546219
1880,tenant,0.598192821
1880,public,0.596700711
1880,successful,0.595850567
1880,action,0.595850567
1880,interests,0.594665891
1880,case,0.593231678
1880,purpose,0.592688247
1880,time,0.59162944
1880,order,0.590226435
1880,opportunity,0.582844065
1880,lord,0.582742727
1880,noble,0.582660342
1880,government,0.582197153
1880,opportunity,0.581848489
1880,help,0.581316339
1880,minority,0.580586658
1880,secretary,0.580016081
1880,poor,0.579243412
1880,system,0.578655537
1880,always,0.577419042
1880,therefore,0.577055581
1880,bill,0.576645375
1880,able,0.576604277
1880,moment,0.575356982
1880,poor,0.575356982
1880,years,0.572969754
1880,impossible,0.568768333
1880,purpose,0.56442657
1880,ireland,0.561039038
1880,ireland,0.561039038
1880,take,0.559540072
1880,national,0.555241056
1880,people,0.553419795
1880,lead,0.552446887
1880,anything,0.552183195
1880,secretary,0.551534246
1880,system,0.549980391
1880,moment,0.549744225
1880,opinion,0.548405551
1880,question,0.548384959
1880,duty,0.548035813
1880,act,0.547483101
1880,circumstances,0.547398546
1880,large,0.546345563
1880,famine,0.546288641
1880,interest,0.545658247
1880,noble,0.545270138
1880,public,0.544810244
1880,people ireland,0.544328029
1880,feel,0.544088998
1880,find,0.543554026
1880,possible,0.54306236
1880,opportunity,0.542676754
1880,opportunity,0.542252099
1880,prosperity,0.541513867
1880,go,0.54048144
1880,given,0.540272572
1880,purpose,0.540036697
1880,constitution,0.539818168
1880,landlords,0.538740684
1880,england,0.538576657
1880,take,0.538446101
1880,large,0.536910139
1880,opportunity,0.5368265
1880,entitled,0.536673248
1880,point,0.53622991
1880,desire,0.535155699
1880,government,0.534885022
1880,small,0.53332258
1880,take,0.531174531
1880,noble,0.52968258
1880,back,0.529651187
1880,galway,0.528422726
1880,act,0.527668369
1880,secretary,0.527102637
1880,parnell,0.52570539
1880,famine,0.524653455
1880,people,0.524223891
1880,rights,0.524013495
1880,people,0.523071177
1880,county,0.520763188
1880,remarkable,0.520120733
1880,respect,0.517177662
1880,bill,0.51596514
1880,prosperity,0.515391446
1880,greater,0.515379486
1880,system,0.514941585
1880,purpose,0.514358939
1880,meeting,0.514048917
1880,courage,0.513155623
1880,bill,0.512766099
1880,wish,0.512627045
1880,favour,0.51213234
1880,secretary,0.512034431
1880,necessary,0.511996258
1880,possible,0.511048712
1880,system,0.510093076
1880,bill,0.509683349
1880,opportunity,0.509357741
1880,successful,0.509165175
1880,interests,0.508753548
1880,large,0.507981818
1880,plan,0.507961656
1880,right,0.50760811
1880,help,0.507598975
1880,sympathy,0.5074197
1880,find,0.507287133
1880,given,0.506903804
1880,money,0.5067263
1880,go,0.5067263
1880,right,0.506394488
1880,felt,0.505516954
1880,lord,0.504365799
1880,famine,0.504229262
1880,land,0.503911767
1880,measure,0.503725893
1880,desire,0.503608151
1880,satisfaction,0.503524378
1880,confidence,0.503524378
1880,land,0.503007699
1880,work,0.502664852
1880,thing,0.50226602
1880,good,0.501522326
1880,good,0.501522326
1880,galway,0.501093548
1880,desire,0.500440878
1880,satisfaction,0.500399534
1880,sympathy,0.500139119
1880,existed,0.498119634
1880,proposed,0.497653896
1880,cause,0.497355043
1880,years,0.495431295
1880,people ireland,0.495211643
1880,taken,0.495040418
1880,wish,0.49447502
1880,noble,0.494395421
1880,go,0.494333068
1880,system,0.494311641
1880,government,0.493875936
1880,time,0.493671519
1880,constituency,0.493343566
1880,proposed,0.49307828
1880,landlords,0.492328327
1880,peace,0.491280525
1880,lord,0.489947567
1880,feel,0.489808783
1880,question,0.488789477
1880,famine,0.487601355
1880,gentlemen,0.487323087
1880,government,0.485394661
1880,help,0.484989999
1880,without,0.48419789
1880,land,0.483756805
1880,desire,0.481845353
1880,government,0.481814974
1880,take,0.481784846
1880,although,0.481226787
1880,england,0.481168342
1880,justice,0.480407002
1880,sympathy,0.48001813
1880,proposed,0.479986805
1880,wish,0.479763094
1880,country,0.479454542
1880,tenant,0.479410883
1880,people,0.478548038
1880,land,0.478081264
1880,first,0.476596092
1880,five,0.476374893
1880,although,0.476118731
1880,system,0.475778786
1880,power,0.474742976
1880,good,0.474446681
1880,heart,0.474186835
1880,landlords,0.473953375
1880,respect,0.473622532
1880,cause,0.473294045
1880,good,0.473291603
1880,respect,0.472943613
1880,large,0.472939361
1880,night,0.47289902
1880,secretary,0.472287284
1880,opportunity,0.472117464
1880,america,0.470946416
1880,country,0.470751377
1880,system,0.469932314
1880,times,0.468756846
1880,irish,0.468673667
1880,heart,0.468325958
1880,peace,0.466543141
1880,feel,0.466470979
1880,ireland,0.46626956
1880,ireland,0.46626956
1880,matter,0.466056314
1880,long,0.465673161
1880,trust,0.465282873
1880,famine,0.464789843
1880,possible,0.462613718
1880,interest,0.462049477
1880,sympathy,0.461900964
1880,like,0.461308985
1880,hand,0.461058661
1880,case,0.460890706
1880,political,0.460211325
1880,tenants,0.460151492
1880,irish,0.459501307
1880,remarkable fact,0.457995309
1880,america,0.457934885
1880,ulster,0.45766589
1880,settlement,0.457555392
1880,government,0.457541148
1880,opinion,0.457487161
1880,years,0.457409486
1880,lord,0.457307533
1880,succeed,0.456500102
1880,succeed,0.456500102
1880,irish people,0.456455285
1880,interest,0.455617983
1880,old,0.455613035
1880,years,0.454603121
1880,public,0.454487908
1880,whatever,0.45405716
1880,impossible,0.45405716
1880,take,0.4540162
1880,respect,0.453589379
1880,american,0.453011214
1880,gone,0.452488587
1880,TRUE,0.452228733
