year,term,score
1876,proposed,1
1876,taken,1
1876,ireland,1
1876,perhaps,1
1876,parnell,0.939787292
1876,evidence,0.832670145
1876,evidence,0.832670145
1876,evidence,0.832670145
1876,evidence,0.832670145
1876,evidence,0.832670145
1876,prison,0.819436451
1876,prison,0.819436451
1876,division,0.80907607
1876,find,0.791153985
1876,evidence,0.739929402
1876,prison,0.734931879
1876,men,0.719096324
1876,america,0.718914097
1876,even,0.695098929
1876,two,0.694910409
1876,home,0.67814094
1876,evidence,0.671836596
1876,prisoners,0.658404854
1876,hope,0.65564393
1876,bring,0.637859328
1876,years,0.635071734
1876,prisoners,0.615323889
1876,parnell,0.611617014
1876,prison,0.606187349
1876,years,0.603326753
1876,good,0.591968041
1876,position,0.588565571
1876,parnell,0.587703933
1876,life,0.569763928
1876,men,0.558550427
1876,question,0.554521043
1876,respect,0.554034581
1876,prisoners,0.552894094
1876,prisoners,0.552894094
1876,prisoners,0.552894094
1876,years,0.547391293
1876,found,0.547078535
1876,less,0.543600728
1876,fair,0.540822586
1876,fair,0.540822586
1876,fair,0.540822586
1876,two,0.539764274
1876,greater,0.536694189
1876,greater,0.536694189
1876,greater,0.536694189
1876,people ireland,0.536135489
1876,together,0.533138583
1876,prisoners,0.528949333
1876,man,0.528568109
1876,public,0.527250264
1876,prison,0.526961652
1876,day,0.518539765
1876,purpose,0.517071827
1876,parnell,0.51399032
1876,home rule,0.512093399
1876,home rule,0.512093399
1876,opportunity,0.511716851
1876,prison,0.510045417
1876,prison,0.510045417
1876,prison,0.510045417
1876,evidence,0.506620048
1876,years,0.500470272
1876,years,0.500470272
1876,years,0.500470272
1876,case,0.49579074
1876,irish,0.495484764
1876,spirit,0.493432272
1876,secretary,0.492789925
1876,government,0.492657202
1876,government,0.492657202
1876,government,0.492657202
1876,rule,0.489788557
1876,rule,0.489788557
1876,prison,0.488937556
1876,home,0.486241351
1876,gentlemen,0.485585913
1876,back,0.484592422
1876,man,0.483260565
1876,man,0.483260565
1876,man,0.483260565
1876,longer,0.481969244
1876,parnell,0.479583164
1876,taken,0.476460548
1876,moment,0.476065119
1876,question,0.475049867
1876,prisoners,0.471014719
1876,prison,0.470419184
1876,parnell,0.468726867
1876,american,0.457487085
1876,american,0.457487085
1876,prisoners,0.454881517
1876,purpose,0.454613894
1876,perhaps,0.454613894
1876,prisoners,0.454195573
1876,fair,0.453673997
1876,home,0.451155519
1876,matter,0.447639732
1876,evidence,0.446160917
1876,home,0.444799278
1876,home,0.444799278
1876,parnell,0.441193559
1876,fact,0.440846288
1876,men,0.439907927
1876,strength,0.438554621
1876,secretary,0.438196817
1876,secretary,0.438196817
1876,take,0.437986519
1876,take,0.437986519
1876,take,0.437986519
1876,take,0.437986519
1876,take,0.437986519
1876,american,0.43645792
1876,prison,0.434771227
1876,prison,0.434771227
1876,long,0.434072629
1876,together,0.43322895
1876,political,0.432989043
1876,interest,0.432042846
1876,prime minister,0.431208208
1876,relative,0.4305254
1876,prime minister,0.428703668
1876,heart,0.428044962
1876,minister,0.428016815
1876,prime,0.428016815
1876,minister,0.425530811
1876,prime,0.425530811
1876,interest,0.424995412
1876,home rule,0.424995412
1876,state,0.424970356
1876,american,0.420963366
1876,years,0.419824088
1876,secretary,0.418054361
1876,american,0.417901491
1876,american,0.417901491
1876,prime minister,0.41643846
1876,prime minister,0.415810486
1876,prison,0.414786235
1876,minister,0.413356378
1876,prime,0.413356378
1876,taken,0.413224702
1876,minister,0.412733052
1876,prime,0.412733052
1876,parnell,0.412325236
1876,justice,0.411102963
1876,prisoners,0.408631313
1876,prime minister,0.408587492
1876,even,0.408467278
1876,right,0.408259645
1876,state,0.406902332
1876,state,0.406902332
1876,night,0.406695004
1876,rule,0.406484228
1876,minister,0.405563516
1876,prime,0.405563516
1876,man,0.405387566
1876,nothing,0.404741233
1876,home,0.401174826
1876,home,0.401174826
1876,secretary,0.400280378
1876,secretary,0.400280378
1876,prison,0.400061041
1876,prison,0.397151199
1876,prison,0.397151199
1876,long,0.385984442
1876,long,0.385984442
1876,prisoners,0.385694602
1876,parliament,0.38552619
1876,government,0.385215227
1876,taken,0.383015175
1876,parnell,0.382779131
1876,home,0.382734149
1876,england,0.382257951
1876,england,0.382257951
1876,england,0.382257951
1876,secretary,0.382231019
1876,gentlemen,0.379787641
1876,parnell,0.377714215
1876,justice,0.377309777
1876,act,0.373726876
1876,act,0.373726876
1876,strong,0.372269073
1876,time,0.369151275
1876,home,0.369146826
1876,long,0.368242016
1876,measure,0.366870319
1876,home,0.366461838
1876,home,0.366461838
1876,prisoners,0.366415098
1876,men,0.362123818
1876,ireland,0.358682393
1876,bring,0.355679064
1876,two,0.355230973
1876,parnell,0.355158847
1876,parnell,0.354446109
1876,night,0.353798269
1876,case,0.353657112
1876,man,0.35307802
1876,man,0.35307802
1876,long,0.352585853
1876,long,0.352585853
1876,point,0.351108501
1876,secretary,0.350811144
1876,national,0.350811144
1876,two,0.349944231
1876,men,0.348310949
1876,question,0.347728859
1876,longer,0.346317598
1876,nothing,0.343848861
1876,two,0.343063598
1876,measure,0.342106437
1876,given,0.341927145
1876,irish,0.341759923
1876,prisoners,0.338240392
1876,prisoners,0.338240392
1876,prisoners,0.338240392
1876,government,0.337918418
1876,first,0.336431129
1876,two,0.332489768
1876,ireland,0.329198245
1876,first,0.32911727
1876,fair,0.32598613
1876,government,0.325028841
1876,political,0.322447845
1876,political,0.322447845
1876,political,0.322447845
1876,right,0.321540627
1876,irish,0.320885967
1876,state,0.319688246
1876,state,0.319688246
1876,state,0.319688246
1876,measure,0.319153377
1876,men,0.318908608
1876,parnell,0.315813024
1876,parnell,0.315813024
1876,parnell,0.315624435
1876,longer,0.314209898
1876,prison,0.312027138
1876,prison,0.312027138
1876,prison,0.312027138
1876,parliament,0.310632782
1876,prime minister,0.310207968
1876,fact,0.309581911
1876,minister,0.307912104
1876,prime,0.307912104
1876,parnell,0.304813664
1876,parnell,0.304354016
1876,order,0.302096027
1876,people,0.299405055
1876,government,0.299391853
1876,parnell,0.299067119
1876,satisfaction,0.298902039
1876,satisfaction,0.298902039
1876,satisfaction,0.298902039
1876,people,0.298231582
1876,question,0.297200707
1876,time,0.296313296
1876,english,0.29577998
1876,fair,0.295763396
1876,find,0.293709511
1876,man,0.291290056
1876,two,0.29088405
1876,parnell,0.28848625
1876,parnell,0.28848625
1876,longer,0.287276607
1876,longer,0.287276607
1876,longer,0.287276607
1876,nothing,0.284617379
1876,nothing,0.284617379
1876,nothing,0.284617379
1876,given,0.283532173
1876,government,0.279304656
1876,irishmen,0.278467616
1876,irishmen,0.278467616
1876,irishmen,0.278467616
1876,irish,0.278400373
1876,given,0.278176603
1876,order,0.276201107
1876,order,0.276201107
1876,order,0.276201107
1876,parnell,0.275477889
1876,government,0.274781463
1876,time,0.274650785
1876,right,0.274378558
1876,parnell,0.27382165
1876,men,0.26397334
1876,men,0.26397334
1876,men,0.26397334
1876,ireland,0.261998877
1876,right,0.259481833
1876,parnell,0.258451883
1876,far,0.25715841
1876,given,0.254331996
1876,given,0.254331996
1876,given,0.254331996
1876,right,0.253353582
1876,right,0.253353582
1876,england,0.253330766
1876,parnell,0.252833257
1876,ireland,0.238659723
1876,election,0.237421833
1876,election,0.237421833
1876,gentlemen,0.225078074
1876,gentlemen,0.225078074
1876,ireland,0.221754307
1876,matter,0.221110239
1876,matter,0.221110239
1876,find,0.220348176
1876,find,0.220348176
1876,find,0.220348176
1876,find,0.220348176
1876,find,0.220348176
1876,given,0.212712884
1876,given,0.212712884
1876,given,0.212712884
1876,given,0.212712884
1876,given,0.212712884
1876,question,0.188883288
1876,question,0.188883288
1876,irish,0.183889004
1876,parnell,0.175077542
1876,parnell,0.175077542
1876,country,0.168170768
1876,country,0.168170768
1876,ireland,0.147555338
1876,ireland,0.147555338
1876,ireland,0.147555338
1876,right,0.145010858
1876,right,0.145010858
1876,right,0.145010858
1876,right,0.145010858
1876,right,0.145010858
1876,people,0.142428945
1876,people,0.142428945
1876,irish,0.127336234
1876,irish,0.127336234
1876,ireland,0.113978715
1876,ireland,0.113978715
